datetimeUtc,co,no,no2,nox,o3,pm10,target_pm25,so2
2023-05-06 14:00:00+00:00,,0.0028,,,,,,
2023-05-06 15:00:00+00:00,,0.0033,,,,,,
2023-05-06 16:00:00+00:00,,0.0015,,,,,,
2023-05-06 17:00:00+00:00,,0.0016,,,,,,
2023-05-06 18:00:00+00:00,,0.0013,,,,,,
2023-05-06 19:00:00+00:00,,0.0011,,,,,,
2023-05-06 20:00:00+00:00,,0.0011,,,,,,
2023-05-06 21:00:00+00:00,,0.0009,,,,,,
2023-05-06 22:00:00+00:00,,0.001,,,,,,
2023-05-06 23:00:00+00:00,,0.0008,,,,,,
2023-05-07 00:00:00+00:00,,0.0014,,,,,,
2023-05-07 01:00:00+00:00,,0.0012,,,,,,
2023-05-07 02:00:00+00:00,,0.0008,,,,,,
2023-05-07 03:00:00+00:00,,0.0006,,,,,,
2023-05-07 04:00:00+00:00,,0.0008,,,,,,
2023-05-07 05:00:00+00:00,,0.0009,,,,,,
2023-05-07 06:00:00+00:00,,0.0015,,,,,,
2023-05-07 07:00:00+00:00,,0.0011,,,,,,
2023-05-07 08:00:00+00:00,,0.0011,,,,,,
2023-05-07 09:00:00+00:00,,0.0008,,,,,,
2023-05-07 10:00:00+00:00,,0.0008,,,,,,
2023-05-07 11:00:00+00:00,,0.0008,,,,,,
2023-05-07 13:00:00+00:00,,0.0014,,,,,,
2023-05-07 14:00:00+00:00,,0.0025,,,,,,
2023-05-07 15:00:00+00:00,,0.0022,,,,,,
2023-05-07 16:00:00+00:00,,0.0016,,,,,,
2023-05-07 17:00:00+00:00,,0.0011,,,,,,
2023-05-07 18:00:00+00:00,,0.001,,,,,,
2023-05-07 19:00:00+00:00,,0.0012,,,,,,
2023-05-07 20:00:00+00:00,,0.0013,,,,,,
2023-05-07 21:00:00+00:00,,0.001,,,,,,
2023-05-07 22:00:00+00:00,,0.0008,,,,,,
2023-05-07 23:00:00+00:00,,0.001,,,,,,
2023-05-08 00:00:00+00:00,,0.0008,,,,,,
2023-05-08 01:00:00+00:00,,0.0013,,,,,,
2023-05-08 02:00:00+00:00,,0.0009,,,,,,
2023-05-08 03:00:00+00:00,,0.0008,,,,,,
2023-05-08 04:00:00+00:00,,0.0008,,,,,,
2023-05-08 05:00:00+00:00,,0.0007,,,,,,
2023-05-08 06:00:00+00:00,,0.0006,,,,,,
2023-05-08 07:00:00+00:00,,0.0008,,,,,,
2023-05-08 08:00:00+00:00,,0.0008,,,,,,
2023-05-08 09:00:00+00:00,,0.0006,,,,,,
2023-05-08 10:00:00+00:00,,0.0008,,,,,,
2023-05-08 11:00:00+00:00,,0.0009,,,,,,
2023-05-08 12:00:00+00:00,,0.0014,,,,,,
2023-05-08 13:00:00+00:00,,0.0055,,,,,,
2023-05-08 14:00:00+00:00,,0.0136999999999999,,,,,,
2023-05-08 15:00:00+00:00,,0.0057,,,,,,
2023-05-08 16:00:00+00:00,,0.0068,,,,,,
2023-05-08 17:00:00+00:00,,0.0045,,,,,,
2023-05-08 18:00:00+00:00,,0.0036,,,,,,
2023-05-08 19:00:00+00:00,,0.0015,,,,,,
2023-05-08 20:00:00+00:00,,0.0013,,,,,,
2023-05-08 21:00:00+00:00,,0.0012,,,,,,
2023-05-08 22:00:00+00:00,,0.001,,,,,,
2023-05-08 23:00:00+00:00,,0.0014,,,,,,
2023-05-09 00:00:00+00:00,,0.0009,,,,,,
2023-05-09 01:00:00+00:00,,0.0008,,,,,,
2023-05-09 02:00:00+00:00,,0.0008,,,,,,
2023-05-09 03:00:00+00:00,,0.0007,,,,,,
2023-05-09 04:00:00+00:00,,0.0009,,,,,,
2023-05-09 05:00:00+00:00,,0.0007,,,,,,
2023-05-09 06:00:00+00:00,,0.0007,,,,,,
2023-05-09 07:00:00+00:00,,0.0007,,,,,,
2023-05-09 08:00:00+00:00,,0.0007,,,,,,
2023-05-09 09:00:00+00:00,,0.0008,,,,,,
2023-05-09 10:00:00+00:00,,0.0007,,,,,,
2023-05-09 11:00:00+00:00,,0.0019,,,,,,
2023-05-09 12:00:00+00:00,,0.0018,,,,,,
2023-05-09 13:00:00+00:00,,0.0029,,,,,,
2023-05-09 14:00:00+00:00,,0.0074,,,,,,
2023-05-09 15:00:00+00:00,,0.0157,,,,,,
2023-05-09 16:00:00+00:00,,0.0081,,,,,,
2023-05-09 17:00:00+00:00,,0.0029,,,,,,
2023-05-09 18:00:00+00:00,,0.0015,,,,,,
2023-05-09 19:00:00+00:00,,0.0013,,,,,,
2023-05-09 20:00:00+00:00,,0.0011,,,,,,
2023-05-09 21:00:00+00:00,,0.0014,,,,,,
2023-05-09 22:00:00+00:00,,0.0011,,,,,,
2023-05-09 23:00:00+00:00,,0.001,,,,,,
2023-05-10 00:00:00+00:00,,0.001,,,,,,
2023-05-10 01:00:00+00:00,,0.0008,,,,,,
2023-05-10 02:00:00+00:00,,0.0007,,,,,,
2023-05-10 03:00:00+00:00,,0.0006,,,,,,
2023-05-10 04:00:00+00:00,,0.0007,,,,,,
2023-05-10 05:00:00+00:00,,0.0007,,,,,,
2023-05-10 06:00:00+00:00,,0.0011,,,,,,
2023-05-10 07:00:00+00:00,,0.0008,,,,,,
2023-05-10 08:00:00+00:00,,0.0007,,,,,,
2023-05-10 09:00:00+00:00,,0.0006,,,,,,
2023-05-10 10:00:00+00:00,,0.0006,,,,,,
2023-05-10 11:00:00+00:00,,0.0006,,,,,,
2023-05-10 12:00:00+00:00,,0.0009,,,,,,
2023-05-10 13:00:00+00:00,,0.0013,,,,,,
2023-05-10 14:00:00+00:00,,0.003,,,,,,
2023-05-10 15:00:00+00:00,,0.0038,,,,,,
2023-05-10 16:00:00+00:00,,0.0032,,,,,,
2023-05-10 17:00:00+00:00,,0.002,,,,,,
2023-05-10 18:00:00+00:00,,0.0019,,,,,,
2023-05-10 19:00:00+00:00,,0.0017,,,,,,
2023-05-10 20:00:00+00:00,,0.0011,,,,,,
2023-05-10 21:00:00+00:00,,0.001,,,,,,
2023-05-10 22:00:00+00:00,,0.0013,,,,,,
2023-05-10 23:00:00+00:00,,0.001,,,,,,
2023-05-11 00:00:00+00:00,,0.0011,,,,,,
2023-05-11 01:00:00+00:00,,0.001,,,,,,
2023-05-11 02:00:00+00:00,,0.0009,,,,,,
2023-05-11 03:00:00+00:00,,0.0008,,,,,,
2023-05-11 04:00:00+00:00,,0.0011,,,,,,
2023-05-11 05:00:00+00:00,,0.0011,,,,,,
2023-05-11 06:00:00+00:00,,0.0007,,,,,,
2023-05-11 07:00:00+00:00,,0.0008,,,,,,
2023-05-11 08:00:00+00:00,,0.0008,,,,,,
2023-05-11 09:00:00+00:00,,0.0008,,,,,,
2023-05-11 10:00:00+00:00,,0.0007,,,,,,
2023-05-11 11:00:00+00:00,,0.0008,,,,,,
2023-05-11 12:00:00+00:00,,0.0013,,,,,,
2023-05-11 13:00:00+00:00,,0.0052,,,,,,
2023-05-11 14:00:00+00:00,,0.008,,,,,,
2023-05-11 15:00:00+00:00,,0.0086,,,,,,
2023-05-11 16:00:00+00:00,,0.0037,,,,,,
2023-05-11 17:00:00+00:00,,0.0022,,,,,,
2023-05-11 18:00:00+00:00,,0.0017,,,,,,
2023-05-11 19:00:00+00:00,,0.0013,,,,,,
2023-05-11 20:00:00+00:00,,0.001,,,,,,
2023-05-11 21:00:00+00:00,,0.0011,,,,,,
2023-05-11 22:00:00+00:00,,0.0009,,,,,,
2023-05-11 23:00:00+00:00,,0.0009,,,,,,
2023-05-12 00:00:00+00:00,,0.0009,,,,,,
2023-05-12 01:00:00+00:00,,0.001,,,,,,
2023-05-12 02:00:00+00:00,,0.0008,,,,,,
2023-05-12 03:00:00+00:00,,0.0006,,,,,,
2023-05-12 04:00:00+00:00,,0.001,,,,,,
2023-05-12 05:00:00+00:00,,0.001,,,,,,
2023-05-12 06:00:00+00:00,,0.0009,,,,,,
2023-05-12 07:00:00+00:00,,0.0008,,,,,,
2023-05-12 08:00:00+00:00,,0.0008,,,,,,
2023-05-12 09:00:00+00:00,,0.0007,,,,,,
2023-05-12 10:00:00+00:00,,0.0007,,,,,,
2023-05-12 11:00:00+00:00,,0.0007,,,,,,
2023-05-12 12:00:00+00:00,,0.0016,,,,,,
2023-05-12 13:00:00+00:00,,0.0046,,,,,,
2023-05-12 14:00:00+00:00,,0.0106,,,,,,
2023-05-12 15:00:00+00:00,,0.0057,,,,,,
2023-05-12 16:00:00+00:00,,0.0064,,,,,,
2023-05-12 17:00:00+00:00,,0.0025,,,,,,
2023-05-12 18:00:00+00:00,,0.0017,,,,,,
2023-05-12 19:00:00+00:00,,0.0013,,,,,,
2023-05-12 20:00:00+00:00,,0.0011,,,,,,
2023-05-12 21:00:00+00:00,,0.0009,,,,,,
2023-05-12 22:00:00+00:00,,0.0008,,,,,,
2023-05-12 23:00:00+00:00,,0.0009,,,,,,
2023-05-13 00:00:00+00:00,,0.0008,,,,,,
2023-05-13 01:00:00+00:00,,0.0007,,,,,,
2023-05-13 02:00:00+00:00,,0.0007,,,,,,
2023-05-13 03:00:00+00:00,,0.0006,,,,,,
2023-05-13 04:00:00+00:00,,0.0008,,,,,,
2023-05-13 05:00:00+00:00,,0.0008,,,,,,
2023-05-13 06:00:00+00:00,,0.0007,,,,,,
2023-05-13 07:00:00+00:00,,0.0006,,,,,,
2023-05-13 08:00:00+00:00,,0.0006,,,,,,
2023-05-13 09:00:00+00:00,,0.0006,,,,,,
2023-05-13 10:00:00+00:00,,0.0005,,,,,,
2023-05-13 11:00:00+00:00,,0.0006,,,,,,
2023-05-16 20:00:00+00:00,,,,0.0042,,,,
2023-05-16 21:00:00+00:00,,,,0.0033,,,,
2023-05-16 22:00:00+00:00,,,,0.0038,,,,
2023-05-16 23:00:00+00:00,,,,0.0043,,,,
2023-05-17 00:00:00+00:00,,,,0.0036,,,,
2023-05-17 01:00:00+00:00,,,,0.0034,,,,
2023-05-17 02:00:00+00:00,,,,0.0040999999999999,,,,
2023-05-17 03:00:00+00:00,,,,0.0057,,,,
2023-05-17 04:00:00+00:00,,,,0.0079,,,,
2023-05-17 05:00:00+00:00,,,,0.0093,,,,
2023-05-17 06:00:00+00:00,,,,0.0078,,,,
2023-05-17 07:00:00+00:00,,,,0.0083,,,,
2023-05-17 08:00:00+00:00,,,,0.0059,,,,
2023-05-17 09:00:00+00:00,,,,0.0042,,,,
2023-05-17 10:00:00+00:00,,,,0.0065,,,,
2023-05-17 11:00:00+00:00,,,,0.0057,,,,
2023-05-17 12:00:00+00:00,,,,0.0124,,,,
2023-05-17 13:00:00+00:00,,,,0.0169,,,,
2023-05-17 14:00:00+00:00,,,,0.018,,,,
2023-05-17 15:00:00+00:00,,,,0.0181,,,,
2023-05-17 16:00:00+00:00,,,,0.0179,,,,
2023-05-17 17:00:00+00:00,,,,0.0245,,,,
2023-05-17 18:00:00+00:00,,,,0.0125,,,,
2023-05-17 19:00:00+00:00,,,,0.0037,,,,
2023-05-17 20:00:00+00:00,,,,0.0038,,,,
2023-05-17 21:00:00+00:00,,,,0.0027,,,,
2023-05-17 22:00:00+00:00,,,,0.0034,,,,
2023-05-17 23:00:00+00:00,,,,0.003,,,,
2023-05-18 00:00:00+00:00,,,,0.0022,,,,
2023-05-18 01:00:00+00:00,,,,0.0024,,,,
2023-05-18 02:00:00+00:00,,,,0.0028,,,,
2023-05-18 03:00:00+00:00,,,,0.0038,,,,
2023-05-18 04:00:00+00:00,,,,0.0049,,,,
2023-05-18 05:00:00+00:00,,,,0.0058,,,,
2023-05-18 06:00:00+00:00,,,,0.0058,,,,
2023-05-18 07:00:00+00:00,,,,0.0028,,,,
2023-05-18 08:00:00+00:00,,,,0.0022,,,,
2023-05-18 09:00:00+00:00,,,,0.0026,,,,
2023-05-18 10:00:00+00:00,,,,0.0035,,,,
2023-05-18 11:00:00+00:00,,,,0.0049,,,,
2023-05-18 12:00:00+00:00,,,,0.0065,,,,
2023-05-18 13:00:00+00:00,,,,0.0115,,,,
2023-05-18 14:00:00+00:00,,,,0.0203999999999999,,,,
2023-05-18 15:00:00+00:00,,,,0.0156,,,,
2023-05-18 16:00:00+00:00,,,,0.0163,,,,
2023-05-18 17:00:00+00:00,,,,0.0086,,,,
2023-05-18 18:00:00+00:00,,,,0.0052,,,,
2023-05-18 19:00:00+00:00,,,,0.0043,,,,
2023-05-18 20:00:00+00:00,,,,0.0028,,,,
2023-05-18 21:00:00+00:00,,,,0.0026,,,,
2023-05-18 22:00:00+00:00,,,,0.0025,,,,
2023-05-18 23:00:00+00:00,,,,0.0023,,,,
2023-05-19 00:00:00+00:00,,,,0.0026,,,,
2023-05-19 01:00:00+00:00,,,,0.0044,,,,
2023-05-19 02:00:00+00:00,,,,0.0047,,,,
2023-05-19 03:00:00+00:00,,,,0.0044,,,,
2023-05-19 04:00:00+00:00,,,,0.0038,,,,
2023-05-19 05:00:00+00:00,,,,0.0048,,,,
2023-05-19 06:00:00+00:00,,,,0.0025,,,,
2023-05-19 07:00:00+00:00,,,,0.0017,,,,
2023-05-19 08:00:00+00:00,,,,0.0015,,,,
2023-05-19 09:00:00+00:00,,,,0.0019,,,,
2023-05-19 10:00:00+00:00,,,,0.0019,,,,
2023-05-19 11:00:00+00:00,,,,0.0015,,,,
2023-05-19 12:00:00+00:00,,,,0.0017,,,,
2023-05-19 13:00:00+00:00,,,,0.002,,,,
2023-05-19 14:00:00+00:00,,,,0.0027,,,,
2023-05-19 15:00:00+00:00,,,,0.0031,,,,
2023-05-19 16:00:00+00:00,,,,0.0025,,,,
2023-05-19 17:00:00+00:00,,,,0.0034,,,,
2023-05-19 18:00:00+00:00,,,,0.003,,,,
2023-05-19 19:00:00+00:00,,,,0.004,,,,
2023-05-19 20:00:00+00:00,,,,0.0044,,,,
2023-05-19 21:00:00+00:00,,,,0.0032,,,,
2023-05-19 22:00:00+00:00,,,,0.0029,,,,
2023-05-19 23:00:00+00:00,,,,0.0028,,,,
2023-05-20 00:00:00+00:00,,,,0.0028,,,,
2023-05-20 01:00:00+00:00,,,,0.003,,,,
2023-05-20 02:00:00+00:00,,,,0.0031,,,,
2023-05-20 03:00:00+00:00,,,,0.0056,,,,
2023-05-20 04:00:00+00:00,,,,0.0096999999999999,,,,
2023-05-20 05:00:00+00:00,,,,0.0043,,,,
2023-05-20 06:00:00+00:00,,,,0.0029,,,,
2023-05-20 07:00:00+00:00,,,,0.003,,,,
2023-05-20 08:00:00+00:00,,,,0.0046,,,,
2023-05-20 09:00:00+00:00,,,,0.0079,,,,
2023-05-20 10:00:00+00:00,,,,0.0040999999999999,,,,
2023-05-20 11:00:00+00:00,,,,0.0023,,,,
2023-05-20 13:00:00+00:00,,,,0.0130999999999999,,,,
2023-05-20 14:00:00+00:00,,,,0.015,,,,
2023-05-20 15:00:00+00:00,,,,0.0112,,,,
2023-05-20 16:00:00+00:00,,,,0.0084,,,,
2023-05-20 17:00:00+00:00,,,,0.006,,,,
2023-05-20 18:00:00+00:00,,,,0.0048,,,,
2023-05-20 19:00:00+00:00,,,,0.0042,,,,
2023-05-20 20:00:00+00:00,,,,0.004,,,,
2023-05-20 21:00:00+00:00,,,,0.0038,,,,
2023-05-20 22:00:00+00:00,,,,0.0042,,,,
2023-05-20 23:00:00+00:00,,,,0.0035,,,,
2023-05-21 00:00:00+00:00,,,,0.0036,,,,
2023-05-21 01:00:00+00:00,,,,0.0035,,,,
2023-05-21 02:00:00+00:00,,,,0.0035,,,,
2023-05-21 03:00:00+00:00,,,,0.004,,,,
2023-05-21 04:00:00+00:00,,,,0.0057,,,,
2023-05-21 05:00:00+00:00,,,,0.0045,,,,
2023-05-21 06:00:00+00:00,,,,0.0052,,,,
2023-05-21 07:00:00+00:00,,,,0.0040999999999999,,,,
2023-05-21 08:00:00+00:00,,,,0.006,,,,
2023-05-21 09:00:00+00:00,,,,0.0065,,,,
2023-05-21 10:00:00+00:00,,,,0.0081,,,,
2023-05-21 11:00:00+00:00,,,,0.0084,,,,
2023-05-21 13:00:00+00:00,,,,0.0039,,,,
2023-05-21 14:00:00+00:00,,,,0.011,,,,
2023-05-21 15:00:00+00:00,,,,0.0081,,,,
2023-05-21 16:00:00+00:00,,,,0.0064,,,,
2023-05-21 17:00:00+00:00,,,,0.0052,,,,
2023-05-21 18:00:00+00:00,,,,0.0034,,,,
2023-05-21 19:00:00+00:00,,,,0.0032,,,,
2023-05-21 20:00:00+00:00,,,,0.0031,,,,
2023-05-21 21:00:00+00:00,,,,0.0038,,,,
2023-05-21 22:00:00+00:00,,,,0.0032,,,,
2023-05-21 23:00:00+00:00,,,,0.0029,,,,
2023-05-22 00:00:00+00:00,,,,0.0032,,,,
2023-05-22 01:00:00+00:00,,,,0.0033,,,,
2023-05-22 02:00:00+00:00,,,,0.0022,,,,
2023-05-22 03:00:00+00:00,,,,0.0076,,,,
2023-05-22 04:00:00+00:00,,,,0.0049,,,,
2023-05-22 05:00:00+00:00,,,,0.0050999999999999,,,,
2023-05-22 06:00:00+00:00,,,,0.0039,,,,
2023-05-22 07:00:00+00:00,,,,0.0032,,,,
2023-05-22 08:00:00+00:00,,,,0.0033,,,,
2023-05-22 09:00:00+00:00,,,,0.0049,,,,
2023-05-22 10:00:00+00:00,,,,0.0038,,,,
2023-05-22 11:00:00+00:00,,,,0.0093,,,,
2023-05-22 12:00:00+00:00,,,,0.0109,,,,
2023-05-22 13:00:00+00:00,,,,0.0191,,,,
2023-05-22 14:00:00+00:00,,,,0.0133,,,,
2023-05-22 15:00:00+00:00,,,,0.0116,,,,
2023-05-22 16:00:00+00:00,,,,0.0107,,,,
2023-05-22 17:00:00+00:00,,,,0.0086,,,,
2023-05-22 18:00:00+00:00,,,,0.005,,,,
2023-05-22 19:00:00+00:00,,,,0.0033,,,,
2023-05-22 20:00:00+00:00,,,,0.0036,,,,
2023-05-22 21:00:00+00:00,,,,0.0028,,,,
2023-05-22 22:00:00+00:00,,,,0.003,,,,
2023-05-22 23:00:00+00:00,,,,0.0026,,,,
2023-05-23 00:00:00+00:00,,,,0.0033,,,,
2023-05-23 01:00:00+00:00,,,,0.0059,,,,
2023-05-23 02:00:00+00:00,,,,0.0065,,,,
2023-05-23 03:00:00+00:00,,,,0.0045,,,,
2023-05-23 04:00:00+00:00,,,,0.0032,,,,
2023-05-23 05:00:00+00:00,,,,0.0033,,,,
2023-05-23 06:00:00+00:00,,,,0.0033,,,,
2023-05-23 07:00:00+00:00,,,,0.0035,,,,
2023-05-23 08:00:00+00:00,,,,0.0028,,,,
2023-05-23 09:00:00+00:00,,,,0.0029,,,,
2023-05-23 10:00:00+00:00,,,,0.0024,,,,
2023-05-23 11:00:00+00:00,,,,0.0019,,,,
2023-05-23 12:00:00+00:00,,,,0.0028,,,,
2023-05-23 13:00:00+00:00,,,,0.0032,,,,
2023-05-23 14:00:00+00:00,,,,0.0147,,,,
2023-05-23 15:00:00+00:00,,,,0.0148,,,,
2023-05-25 15:00:00+00:00,,,,0.0178,,,,
2023-05-25 16:00:00+00:00,,,,0.015,,,,
2023-05-25 17:00:00+00:00,,,,0.0150999999999999,,,,
2023-05-25 18:00:00+00:00,,,,0.0108,,,,
2023-05-25 19:00:00+00:00,,,,0.0119,,,,
2023-05-25 20:00:00+00:00,,,,0.0101999999999999,,,,
2023-05-25 21:00:00+00:00,,,,0.0062,,,,
2023-05-25 22:00:00+00:00,,,,0.0052,,,,
2023-05-25 23:00:00+00:00,,,,0.0037,,,,
2023-05-26 00:00:00+00:00,,,,0.0040999999999999,,,,
2023-05-26 01:00:00+00:00,,,,0.0059,,,,
2023-05-26 02:00:00+00:00,,,,0.0076,,,,
2023-05-26 03:00:00+00:00,,,,0.0129,,,,
2023-05-26 04:00:00+00:00,,,,0.014,,,,
2023-05-26 05:00:00+00:00,,,,0.0089,,,,
2023-05-26 06:00:00+00:00,,,,0.0123,,,,
2023-05-26 07:00:00+00:00,,,,0.0132,,,,
2023-05-26 08:00:00+00:00,,,,0.0115,,,,
2023-05-26 09:00:00+00:00,,,,0.0068,,,,
2023-05-26 10:00:00+00:00,,,,0.0062,,,,
2023-05-26 11:00:00+00:00,,,,0.0023,,,,
2023-05-26 12:00:00+00:00,,,,0.0022,,,,
2023-05-26 13:00:00+00:00,,,,0.0044,,,,
2023-05-26 14:00:00+00:00,,,,0.0105,,,,
2023-05-26 15:00:00+00:00,,,,0.0045,,,,
2023-05-26 16:00:00+00:00,,,,0.009,,,,
2023-05-26 17:00:00+00:00,,,,0.009,,,,
2023-05-26 18:00:00+00:00,,,,0.0050999999999999,,,,
2023-05-26 19:00:00+00:00,,,,0.0036,,,,
2023-05-26 20:00:00+00:00,,,,0.0044,,,,
2023-05-26 21:00:00+00:00,,,,0.004,,,,
2023-05-26 22:00:00+00:00,,,,0.0046,,,,
2023-05-26 23:00:00+00:00,,,,0.0045,,,,
2023-05-27 00:00:00+00:00,,,,0.0032,,,,
2023-05-27 01:00:00+00:00,,,,0.0024,,,,
2023-05-27 02:00:00+00:00,,,,0.0022,,,,
2023-05-27 03:00:00+00:00,,,,0.0032,,,,
2023-05-27 04:00:00+00:00,,,,0.0049,,,,
2023-05-27 05:00:00+00:00,,,,0.0026,,,,
2023-05-27 06:00:00+00:00,,,,0.0022,,,,
2023-05-27 07:00:00+00:00,,,,0.0076,,,,
2023-05-27 08:00:00+00:00,,,,0.0050999999999999,,,,
2023-05-27 09:00:00+00:00,,,,0.0023,,,,
2023-05-27 10:00:00+00:00,,,,0.0019,,,,
2023-05-27 11:00:00+00:00,,,,0.0070999999999999,,,,
2023-05-27 13:00:00+00:00,,,,0.0023,,,,
2023-05-27 14:00:00+00:00,,,,0.0035,,,,
2023-05-27 15:00:00+00:00,,,,0.0085,,,,
2023-05-27 16:00:00+00:00,,,,0.0059,,,,
2023-05-27 17:00:00+00:00,,,,0.0058,,,,
2023-05-27 19:00:00+00:00,,,,0.0067,,,,
2023-05-27 20:00:00+00:00,,,,0.0045,,,,
2023-05-27 21:00:00+00:00,,,,0.0048,,,,
2023-05-27 22:00:00+00:00,,,,0.0031,,,,
2023-05-27 23:00:00+00:00,,,,0.004,,,,
2023-05-28 00:00:00+00:00,,,,0.0026,,,,
2023-05-28 01:00:00+00:00,,,,0.0037,,,,
2023-05-28 02:00:00+00:00,,,,0.004,,,,
2023-05-28 03:00:00+00:00,,,,0.0081,,,,
2023-05-28 04:00:00+00:00,,,,0.0105,,,,
